annee;etab_uai;etab_nom;tc;tf;nm;fl;app;int;amg;aut;region;departement;commune;fiche;dataviz;etab_url;etab_gps;nmc;gta;gti;etablissement_id_paysage;composante_id_paysage;rnd;code_formation
2024;0370038R;Lycée Grandmont (Tours - 37);Publics;BTS - BTSA - BTSM;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;BTS - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;;;Enseignement en présentiel;;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4839;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4839;http://www.grandmont.fr;47.3602, 0.70009;BTS-CIEL-EC;4839;4839;;;2192;10437
2024;0370038R;Lycée Grandmont (Tours - 37);Publics;BTS - BTSA - BTSM;BTS - Services - Conseil et commercialisation de solutions techniques;BTS - Conseil et commercialisation de solutions techniques;;;Enseignement en présentiel;;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4840;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4840;http://www.grandmont.fr;47.3602, 0.70009;BTS-CCST;4840;4840;;;17790;10429
2024;0370770L;I.U.T de Tours (37);Publics;BUT;BUT - Génie électrique et informatique industrielle (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BUT - Génie électrique et informatique industrielle;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;Des épreuves de sélection sont mises en place pour candidater à cette formation;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4865;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4865;http://www.iut.univ-tours.fr;47.35763, 0.7015;BUT-GEII;4865;4865;cqkij;;3920;810004
2024;0370800U;Université de Tours (37);Publics;Licence;Licence - Psychologie;L1 - Psychologie;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4885;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4885;http://www.univ-tours.fr/;47.3962, 0.6819;L1-Psychologie;4885;27692;cqkij;;2177;2014
2024;0370800U;Université de Tours (37);Publics;Licence;Licence - Langues, littératures et civilisations étrangères et régionales - Parcours LLCER Espagnol;L1 - Langues, littératures et civilisations étrangères et régionales;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4892;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4892;http://www.univ-tours.fr/;47.3962, 0.68194;L1-LLCER;4892;4892;cqkij;;374;2029
2024;0370800U;Université de Tours (37);Publics;Licence;Licence - Mathématiques;L1 - Mathématiques;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4901;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4901;http://www.univ-tours.fr/;47.356, 0.70287;L1-Math;4901;32204;cqkij;;9824;2033
2024;0370881G;Lycée Marmoutier (Tours - 37);Privés sous contrat;Etudes de santé,BTS - BTSA - BTSM;BTS - Services - Analyses de biologie médicale;BTS - Analyses de biologie médicale;;;Enseignement en présentiel;;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4904;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4904;http://www.marmoutier.com;47.4024, 0.71811;BTS-ABM;4904;4904;;;27715;369
2024;0371418R;Lycée Jacques De Vaucanson (Tours - 37);Publics;CPGE;CPGE - PTSI;CPGE - PTSI;;Etablissements avec internat pour filles et garçons;Enseignement en présentiel;;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4908;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4908;http://www.vaucanson.org;47.4241, 0.70553;CPGE-PTSI;4908;4908;;;6949;13
2024;0371418R;Lycée Jacques De Vaucanson (Tours - 37);Publics;BTS - BTSA - BTSM;BTS - Production - Conception et industrialisation en microtechniques (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Conception et industrialisation en microtechniques;;;Enseignement en présentiel;;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4910;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4910;http://www.vaucanson.org;47.4241, 0.70553;BTS-CIM;4910;4910;;;3221;429
2024;0371436K;CFA de l'Indre-et-Loire, site de Fondettes (37);Publics;BTS - BTSA - BTSM;BTS - Agricole - Aménagements paysagers - en apprentissage;BTSA - Aménagements paysagers;Formations en apprentissage;;Enseignement en présentiel;;Centre-Val de Loire;Indre-et-Loire;Fondettes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4912;;http://www.tours-fondettes-agrocampus.fr;47.4024, 0.63746;BTSA-AP-App;4912;4912;;;20789;1666
2024;0380008C;Lycée L'Oiselet (Bourgoin-Jallieu - 38);Publics;BTS - BTSA - BTSM;BTS - Services - Négociation et digitalisation de la Relation Client;BTS - Négociation et digitalisation de la Relation Client;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Bourgoin-Jallieu;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4915;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4915;http://lycee-oiselet.fr/;45.5908, 5.27032;BTS-NDRC;4915;4915;gHSr6;;1119;10418
2024;0380008C;Lycée L'Oiselet (Bourgoin-Jallieu - 38);Publics;BTS - BTSA - BTSM;BTS - Services - Comptabilité et gestion;BTS - Comptabilité et gestion;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Bourgoin-Jallieu;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4916;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4916;http://lycee-oiselet.fr/;45.5908, 5.27032;BTS-CG;4916;4916;gHSr6;;5013;486
2024;0380018N;Lycée ISER-BORDIER (Grenoble - 38);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Commerce International;BTS - Commerce International;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4917;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4917;http://lycee-iserbordier.fr;45.1737, 5.72638;BTS-CI;4917;4917;;;21789;10427
2024;0380027Y;Lycée Champollion (Grenoble - 38);Publics;CPGE;CPGE - MPSI;CPGE - MPSI;;Etablissements avec internat pour filles et garçons;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4920;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4920;http://www.lycee-champollion.fr/;45.1875, 5.72521;CPGE-MPSI;4920;4920;;;20555;11
2024;0380029A;Lycée Les Eaux Claires (Grenoble - 38);Publics;DCG;Diplôme de Comptabilité et de Gestion;DCG - Diplôme de Comptabilité et de Gestion;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4927;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4927;https://eaux-claires.ent.auvergnerhonealpes.fr/;45.1786, 5.71163;DCG-DPECF;4927;4927;;;6304;711
2024;0380033E;Lycée VAUCANSON (Grenoble - 38);Publics;BTS - BTSA - BTSM;BTS - Production - Maintenance des systèmes - option A Systèmes de production (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Maintenance des systèmes - option A Systèmes de production;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4929;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4929;http://www.ac-grenoble.fr/lycee/vaucanson/;45.1722, 5.70833;BTS-MS-Opt.A;4929;4929;;;5317;385
2024;0380034F;Lycée Louise Michel (Grenoble - 38);Publics;BTS - BTSA - BTSM;BTS - Services - Banque;BTS - Banque;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4937;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4937;https://www.louise-michel-grenoble.fr/;45.1683, 5.70642;BTS-Ban;4937;4937;;;697;10438
2024;0380035G;Lycée des Métiers - Lesdiguieres (Grenoble - 38);Publics;Formations aux métiers de l'hôtellerie restauration,BTS - BTSA - BTSM;BTS - Services - Management en hôtellerie restauration;BTS - Management en hôtellerie restauration;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4943;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4943;https://lesdiguieres.fr/;45.1676, 5.70923;BTS-MHR;4943;4943;;;6226;10422
2024;0380081G;Lycée Ella Fitzgerald St Romain en Gal (Vienne - 38);Publics;BTS - BTSA - BTSM;BTS - Services - Comptabilité et gestion (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Comptabilité et gestion;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Rhône;Saint-Romain-en-Gal;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4948;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4948;https://ella-fitzgerald.ent.auvergnerhonealpes.fr/;45.5306, 4.86557;BTS-CG;4948;4948;;;7431;486
2024;0380081G;Lycée Ella Fitzgerald St Romain en Gal (Vienne - 38);Publics;BTS - BTSA - BTSM;BTS - Services - Communication;BTS - Communication;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Rhône;Saint-Romain-en-Gal;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4949;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4949;https://ella-fitzgerald.ent.auvergnerhonealpes.fr/;45.5306, 4.86557;BTS-Comm;4949;4949;;;5978;447
2024;0380083J;Lycée Galilee (Vienne - 38);Publics;BTS - BTSA - BTSM;BTS - Production - Electrotechnique (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Electrotechnique;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Vienne;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4951;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4951;https://galilee.ent.auvergnerhonealpes.fr;45.5045, 4.85348;BTS-Electrotec;4951;4951;;;6573;436
2024;0380141X;Ecole Nationale Supérieure d'Architecture de Grenoble (38);Publics;Formations d'architecture, du paysage et du patrimoine;Architecture (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);EA-BAC5 - Architecture;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;Des épreuves de sélection sont mises en place pour candidater à cette formation;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4960;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4960;http://www.grenoble.archi.fr;45.1604, 5.73343;ENSA-Architecture;4960;4960;0hkYz;;22359;250
2024;0381513N;Ecole des Pupilles de l'Air - lycée de la défense (Montbonnot-Saint-Martin - 38);Publics;CPGE;CPGE - PCSI;CPGE - PCSI;;Etablissements avec internat pour filles et garçons;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Montbonnot-Saint-Martin;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4962;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4962;https://www.defense.gouv.fr/air/ecole-pupilles-lair-lespace;45.219, 5.80797;CPGE-PCSI;4962;4962;;;16794;12
2024;0381516S;IUT 1 GRENOBLE (Saint-Martin-d'Hères - 38);Publics;BUT;BUT - Mesures physiques (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BUT - Matériaux et contrôles physico-chimiques,BUT - Techniques d'instrumentation,BUT - Mesures physiques;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés;;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4969;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4969;https://iut1.univ-grenoble-alpes.fr;45.1924, 5.71765;BUT-MP;4969;4969;Y7ch7;;23097;810011
2024;0381603L;Lycée Andre Argouges (Grenoble - 38);Publics;BTS - BTSA - BTSM;BTS - Production - Photonique : technologies et sciences de la lumière;BTS - Photonique : technologies et sciences de la lumière;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4976;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4976;https://argouges.ent.auvergnerhonealpes.fr/;45.1767, 5.74588;BTS-PTSL;4976;4976;;;22332;10439
2024;0381603L;Lycée Andre Argouges (Grenoble - 38);Publics;BTS - BTSA - BTSM;BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune;BTS - Etudes de réalisation d'un projet de communication - 1ère année commune;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Grenoble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4978;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4978;https://argouges.ent.auvergnerhonealpes.fr/;45.1767, 5.74588;BTS-ERPC;4978;4978;;;7030;10413
2024;0381678T;Lycée Robin (Vienne - 38);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Commerce International;BTS - Commerce International;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Auvergne-Rhône-Alpes;Isère;Vienne;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4983;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=4983;http://WWW.INSTITUTION-ROBIN.COM;45.5223, 4.8702;BTS-CI;4983;4983;;;28827;10427
2024;0381819W;Lycée agricole Agro-Environnemental (La Côte-Saint-André - 38);Publics;BTS - BTSA - BTSM;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole;BTSA - Analyse, conduite et stratégie de l'entreprise agricole;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;La Côte-Saint-André;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=5009;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=5009;https://formagri38.fr;45.3874, 5.2684;BTSA-ACSEA;5009;5009;;;2028;648
2024;0383546Y;Université Grenoble Alpes (Saint-Martin-d'Hères - 38);Publics;Licence sélective,Licence;Double licence - Economie et gestion / Langues étrangères appliquées - Double Licence : Economie-Gestion-Langues;L1 - Langues étrangères appliquées,L1 - Economie et gestion;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Auvergne-Rhône-Alpes;Isère;Saint-Martin-d'Hères;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=5040;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=5040;http://www.univ-grenoble-alpes.fr/;45.1893, 5.77272;L1-EG;5040;5040;Y7ch7;;16093;2005
2024;0383546Y;Université Grenoble Alpes (Saint-Martin-d'Hères - 38);Publics;Licence;Licence - Langues, littératures et civilisations étrangères et régionales - Parcours Russe;L1 - Langues, littératures et civilisations étrangères et régionales;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Auvergne-Rhône-Alpes;Isère;Gières;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=5067;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=5067;http://www.univ-grenoble-alpes.fr/;45.19085, 5.77457;L1-LLCER;5067;5067;Y7ch7;;19710;2029
2024;0383546Y;Université Grenoble Alpes (Saint-Martin-d'Hères - 38);Publics;Licence;Licence - Langues étrangères appliquées - Parcours Anglais-Espagnol;L1 - Langues étrangères appliquées;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Auvergne-Rhône-Alpes;Isère;Gières;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=5070;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=5070;http://www.univ-grenoble-alpes.fr/;45.1908, 5.77415;L1-LEA;5070;5070;Y7ch7;;20438;2030
2024;0383546Y;Université Grenoble Alpes (Saint-Martin-d'Hères - 38);Publics;Licence;Licence - Langues, littératures et civilisations étrangères et régionales - Parcours Anglais;L1 - Langues, littératures et civilisations étrangères et régionales;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Auvergne-Rhône-Alpes;Isère;Gières;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=5071;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=5071;http://www.univ-grenoble-alpes.fr/;45.1906, 5.77418;L1-LLCER;5071;5071;Y7ch7;;16500;2029
